# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 20500, i.e. number of multipoles equal to 20499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 14919       3.537950602493e-17       9.976949471741e-21       5.212113324770e-19       0.000000000000e+00       1.979695328663e-19       1.306162941852e-20       2.278823246357e-23 
 14920       3.536909327388e-17       9.973675951795e-21       5.210518601625e-19       0.000000000000e+00       1.978975904917e-19       1.305868218832e-20       2.278009760321e-23 
 14921       3.535868391420e-17       9.970403763476e-21       5.208924466777e-19       0.000000000000e+00       1.978256743839e-19       1.305576304220e-20       2.277198677927e-23 
 14922       3.534827793926e-17       9.967132906024e-21       5.207330918867e-19       0.000000000000e+00       1.977537845317e-19       1.305287266162e-20       2.276390252583e-23 
 14923       3.533787534242e-17       9.963863378678e-21       5.205737956532e-19       0.000000000000e+00       1.976819209239e-19       1.305001172842e-20       2.275584737831e-23 
 14924       3.532747611704e-17       9.960595180676e-21       5.204145578409e-19       0.000000000000e+00       1.976100835494e-19       1.304718092478e-20       2.274782387350e-23 
 14925       3.531708025648e-17       9.957328311257e-21       5.202553783135e-19       0.000000000000e+00       1.975382723969e-19       1.304438093326e-20       2.273983454955e-23 
 14926       3.530668775407e-17       9.954062769657e-21       5.200962569346e-19       0.000000000000e+00       1.974664874553e-19       1.304161243676e-20       2.273188194594e-23 
 14927       3.529629860316e-17       9.950798555112e-21       5.199371935675e-19       0.000000000000e+00       1.973947287133e-19       1.303887611856e-20       2.272396860354e-23 
 14928       3.528591279709e-17       9.947535666858e-21       5.197781880756e-19       0.000000000000e+00       1.973229961598e-19       1.303617266229e-20       2.271609706454e-23 
 14929       3.527553032920e-17       9.944274104129e-21       5.196192403223e-19       0.000000000000e+00       1.972512897834e-19       1.303350275194e-20       2.270826987252e-23 
 14930       3.526515119282e-17       9.941013866161e-21       5.194603501706e-19       0.000000000000e+00       1.971796095729e-19       1.303086707188e-20       2.270048957238e-23 
 14931       3.525477538127e-17       9.937754952184e-21       5.193015174838e-19       0.000000000000e+00       1.971079555170e-19       1.302826630680e-20       2.269275871040e-23 
 14932       3.524440288786e-17       9.934497361433e-21       5.191427421248e-19       0.000000000000e+00       1.970363276045e-19       1.302570114180e-20       2.268507983422e-23 
 14933       3.523403370593e-17       9.931241093140e-21       5.189840239565e-19       0.000000000000e+00       1.969647258240e-19       1.302317226231e-20       2.267745549283e-23 
 14934       3.522366782878e-17       9.927986146534e-21       5.188253628418e-19       0.000000000000e+00       1.968931501642e-19       1.302068035413e-20       2.266988823656e-23 
 14935       3.521330525866e-17       9.924732520837e-21       5.186667587000e-19       0.000000000000e+00       1.968216006139e-19       1.301822542023e-20       2.266237986311e-23 
 14936       3.520294603360e-17       9.921480215236e-21       5.185082116770e-19       0.000000000000e+00       1.967500771619e-19       1.301580473043e-20       2.265492915471e-23 
 14937       3.519259020060e-17       9.918229228906e-21       5.183497219754e-19       0.000000000000e+00       1.966785797970e-19       1.301341486973e-20       2.264753413872e-23 
 14938       3.518223780666e-17       9.914979561022e-21       5.181912897976e-19       0.000000000000e+00       1.966071085082e-19       1.301105242127e-20       2.264019284141e-23 
 14939       3.517188889884e-17       9.911731210760e-21       5.180329153466e-19       0.000000000000e+00       1.965356632843e-19       1.300871396636e-20       2.263290328802e-23 
 14940       3.516154352419e-17       9.908484177292e-21       5.178745988251e-19       0.000000000000e+00       1.964642441140e-19       1.300639608449e-20       2.262566350269e-23 
 14941       3.515120172982e-17       9.905238459792e-21       5.177163404360e-19       0.000000000000e+00       1.963928509863e-19       1.300409535329e-20       2.261847150852e-23 
 14942       3.514086356283e-17       9.901994057431e-21       5.175581403823e-19       0.000000000000e+00       1.963214838899e-19       1.300180834858e-20       2.261132532753e-23 
 14943       3.513052907036e-17       9.898750969383e-21       5.173999988671e-19       0.000000000000e+00       1.962501428136e-19       1.299953164433e-20       2.260422298067e-23 
 14944       3.512019829958e-17       9.895509194816e-21       5.172419160936e-19       0.000000000000e+00       1.961788277463e-19       1.299726181267e-20       2.259716248784e-23 
 14945       3.510987129767e-17       9.892268732901e-21       5.170838922652e-19       0.000000000000e+00       1.961075386766e-19       1.299499542390e-20       2.259014186784e-23 
 14946       3.509954811184e-17       9.889029582808e-21       5.169259275851e-19       0.000000000000e+00       1.960362755933e-19       1.299272904648e-20       2.258315913844e-23 
 14947       3.508922878934e-17       9.885791743703e-21       5.167680222569e-19       0.000000000000e+00       1.959650384853e-19       1.299045924704e-20       2.257621231632e-23 
 14948       3.507891337742e-17       9.882555214756e-21       5.166101764841e-19       0.000000000000e+00       1.958938273411e-19       1.298818259035e-20       2.256929941710e-23 
 14949       3.506860192337e-17       9.879319995133e-21       5.164523904704e-19       0.000000000000e+00       1.958226421496e-19       1.298589563938e-20       2.256241845532e-23 
 14950       3.505829447449e-17       9.876086083999e-21       5.162946644196e-19       0.000000000000e+00       1.957514828994e-19       1.298359495522e-20       2.255556744448e-23 
 14951       3.504799107812e-17       9.872853480521e-21       5.161369985354e-19       0.000000000000e+00       1.956803495792e-19       1.298127709715e-20       2.254874439697e-23 
 14952       3.503769178161e-17       9.869622183862e-21       5.159793930219e-19       0.000000000000e+00       1.956092421777e-19       1.297893862260e-20       2.254194732415e-23 
 14953       3.502739663235e-17       9.866392193186e-21       5.158218480831e-19       0.000000000000e+00       1.955381606836e-19       1.297657608717e-20       2.253517423629e-23 
 14954       3.501710567775e-17       9.863163507656e-21       5.156643639230e-19       0.000000000000e+00       1.954671050855e-19       1.297418604460e-20       2.252842314259e-23 
 14955       3.500681896523e-17       9.859936126435e-21       5.155069407460e-19       0.000000000000e+00       1.953960753721e-19       1.297176504682e-20       2.252169205120e-23 
 14956       3.499653654225e-17       9.856710048684e-21       5.153495787564e-19       0.000000000000e+00       1.953250715320e-19       1.296930964388e-20       2.251497896918e-23 
 14957       3.498625845628e-17       9.853485273562e-21       5.151922781585e-19       0.000000000000e+00       1.952540935538e-19       1.296681638403e-20       2.250828190253e-23 
 14958       3.497598475484e-17       9.850261800231e-21       5.150350391568e-19       0.000000000000e+00       1.951831414261e-19       1.296428181366e-20       2.250159885618e-23 
 14959       3.496571548545e-17       9.847039627850e-21       5.148778619560e-19       0.000000000000e+00       1.951122151376e-19       1.296170247732e-20       2.249492783399e-23 
 14960       3.495545069565e-17       9.843818755575e-21       5.147207467608e-19       0.000000000000e+00       1.950413146767e-19       1.295907491771e-20       2.248826683875e-23 
 14961       3.494519043304e-17       9.840599182566e-21       5.145636937759e-19       0.000000000000e+00       1.949704400321e-19       1.295639567571e-20       2.248161387217e-23 
 14962       3.493493474520e-17       9.837380907978e-21       5.144067032063e-19       0.000000000000e+00       1.948995911923e-19       1.295366129034e-20       2.247496693490e-23 
 14963       3.492468367977e-17       9.834163930969e-21       5.142497752568e-19       0.000000000000e+00       1.948287681458e-19       1.295086829878e-20       2.246832402653e-23 
 14964       3.491443728439e-17       9.830948250691e-21       5.140929101326e-19       0.000000000000e+00       1.947579708812e-19       1.294801323638e-20       2.246168314555e-23 
 14965       3.490419560673e-17       9.827733866302e-21       5.139361080388e-19       0.000000000000e+00       1.946871993870e-19       1.294509263663e-20       2.245504228941e-23 
 14966       3.489395869450e-17       9.824520776953e-21       5.137793691807e-19       0.000000000000e+00       1.946164536516e-19       1.294210303118e-20       2.244839945447e-23 
 14967       3.488372659541e-17       9.821308981797e-21       5.136226937636e-19       0.000000000000e+00       1.945457336637e-19       1.293904094985e-20       2.244175263602e-23 
 14968       3.487349935722e-17       9.818098479988e-21       5.134660819930e-19       0.000000000000e+00       1.944750394116e-19       1.293590292060e-20       2.243509982829e-23 
 14969       3.486327702770e-17       9.814889270676e-21       5.133095340744e-19       0.000000000000e+00       1.944043708838e-19       1.293268546956e-20       2.242843902443e-23 
 14970       3.485305965463e-17       9.811681353011e-21       5.131530502134e-19       0.000000000000e+00       1.943337280688e-19       1.292938512101e-20       2.242176821650e-23 
 14971       3.484284728585e-17       9.808474726144e-21       5.129966306158e-19       0.000000000000e+00       1.942631109550e-19       1.292599839737e-20       2.241508539554e-23 
 14972       3.483263996919e-17       9.805269389222e-21       5.128402754874e-19       0.000000000000e+00       1.941925195308e-19       1.292252181924e-20       2.240838855145e-23 
 14973       3.482243775252e-17       9.802065341396e-21       5.126839850341e-19       0.000000000000e+00       1.941219537846e-19       1.291895190535e-20       2.240167567312e-23 
 14974       3.481224066285e-17       9.798862581892e-21       5.125277593593e-19       0.000000000000e+00       1.940514137053e-19       1.291528618489e-20       2.239494532958e-23 
 14975       3.480204864363e-17       9.795661110259e-21       5.123715981565e-19       0.000000000000e+00       1.939808992831e-19       1.291152623535e-20       2.238819841447e-23 
 14976       3.479186161737e-17       9.792460926128e-21       5.122155010163e-19       0.000000000000e+00       1.939104105086e-19       1.290767464765e-20       2.238143640330e-23 
 14977       3.478167950655e-17       9.789262029128e-21       5.120594675291e-19       0.000000000000e+00       1.938399473726e-19       1.290373401409e-20       2.237466077239e-23 
 14978       3.477150223361e-17       9.786064418885e-21       5.119034972851e-19       0.000000000000e+00       1.937695098656e-19       1.289970692838e-20       2.236787299884e-23 
 14979       3.476132972094e-17       9.782868095030e-21       5.117475898742e-19       0.000000000000e+00       1.936990979782e-19       1.289559598563e-20       2.236107456055e-23 
 14980       3.475116189090e-17       9.779673057188e-21       5.115917448861e-19       0.000000000000e+00       1.936287117012e-19       1.289140378234e-20       2.235426693621e-23 
